Category,Specialty,Difficulty,Question,Answer
technology,cybersecurity,medium,What are the security risks of containerized applications,risks include insecure container images privilege escalation and container escape vulnerabilities 
technology,cybersecurity,medium,What are the security risks of adopting IoT in enterprise environments,iot risks include device vulnerabilities weak authentication and insecure network communications 
technology,cybersecurity,medium,What are the security risks associated with robotic process automation RPA,risks include unauthorized access credential leaks and lack of visibility into automated processes 
technology,cybersecurity,medium,What is network sniffing,intercepting and analyzing network traffic used for monitoring or attacks 
technology,cybersecurity,medium,What is multifactor authentication MFA and why is it important,mfa enhances security by requiring multiple authentication factors making it harder for cybercriminals to access accounts using stolen credentials 
technology,cybersecurity,medium,What is malware and how does it affect systems,malware is software designed to harm systems  it can steal data slow computers or let hackers take control remotely 
technology,cybersecurity,medium,What is encryption and why is it crucial in cybersecurity,encryption secures data by converting it into an unreadable format ensuring privacy security and protection from unauthorized access and cyber threats 
technology,cybersecurity,medium,What is dark web monitoring and why is it important for cybersecurity,dark web monitoring tracks leaked credentials and cyber threats to prevent data breaches 
technology,cybersecurity,medium,What is cybersecurity and why is it important,cybersecurity protects systems and data from hackers and malware ensuring confidentiality integrity and availability of sensitive information 
technology,cybersecurity,medium,What is cyber resilience and how can organizations improve it,cyber resilience is the ability to withstand cyber threats  improve it with strong security policies incident response and continuous monitoring 
technology,cybersecurity,medium,What is cyber insurance and how does it help organizations,cyber insurance helps organizations recover from cyberattacks by covering financial losses and legal costs 
technology,cybersecurity,medium,What is crosssite scripting XSS and how does it work,xss is an attack where attackers inject malicious javascript into a website which runs in users  browsers  prevention includes input sanitization and using content security policy csp 
technology,cybersecurity,medium,What is an access control list ACL and how is it used,acls define permissions for users and devices to access system resources like files and network devices 
technology,cybersecurity,medium,What is a sniffing attack,sniffing attacks intercept network traffic to steal data often using tools like wireshark 
technology,cybersecurity,medium,What is a security patch and why is it important,a security patch is an update that fixes vulnerabilities in software preventing hackers from exploiting known security flaws 
technology,cybersecurity,medium,What is a honeypot in cybersecurity,a honeypot is a decoy system designed to attract attackers and collect information on their techniques 
Technology,Cybersecurity,medium,What is the role of a Purple Team in cybersecurity,a purple team enhances security by integrating red team attack tactics and blue team defense strategies to improve overall security posture 
Technology,Cybersecurity,medium,What is the role of a Purple Team in cybersecurity,a purple team bridges the gap between red and blue teams ensuring both offensive and defensive security strategies are optimized 
Technology,Cybersecurity,medium,What is the role of a Digital Forensics team in cybersecurity,a digital forensics team investigates cyber incidents collects and analyzes evidence and assists in legal proceedings to determine the cause and impact of an attack 
Technology,Cybersecurity,medium,What is the role of Kali Linux in ethical hacking,kali linux is a securityfocused os with preinstalled penetration testing tools for ethical hacking and cybersecurity assessments 
Technology,Cybersecurity,medium,What is the difference between TTPs and IoCs,iocs indicate an active or past attack while ttps describe an attacker s strategies behavior and methods 
Technology,Cybersecurity,medium,What is the connection between social engineering and insider threats,social engineers may manipulate employees to become insider threats by coercion deception or financial incentives 
Technology,Cybersecurity,medium,What is the connection between SIM swapping and social engineering,sim swapping exploits social engineering to convince telecom providers to transfer a victim s phone number to an attackercontrolled sim card allowing access to mfaprotected accounts 
Technology,Cybersecurity,medium,What is tailgating and how can it be prevented,tailgating occurs when an attacker follows an authorized person into a restricted area  prevention includes badge verification turnstiles and security awareness 
Technology,Cybersecurity,medium,What is whaling in cybersecurity,whaling is a type of phishing attack targeting highprofile individuals like executives or government officials 
Technology,Cybersecurity,medium,What is watering hole attack in social engineering,a watering hole attack compromises websites frequently visited by a target group infecting them with malware to exploit unsuspecting visitors 
Technology,Cybersecurity,medium,What is threat hunting and how does it differ from traditional detection,threat hunting is a proactive search for hidden threats in a network unlike traditional detection which relies on alerts and signatures 
Technology,Cybersecurity,medium,What is the role of voice phishing vishing in social engineering,vishing involves attackers using phone calls to impersonate trusted entities tricking victims into revealing confidential information 
Technology,Cybersecurity,medium,What is the role of twofactor authentication 2FA in preventing social engineering, fa adds an extra layer of security making it harder for attackers to gain access even if login credentials are stolen 
Technology,Cybersecurity,medium,What is the role of social media in modern social engineering attacks,social media is used to gather information about targets spread phishing links and impersonate trusted individuals or brands 
Technology,Cybersecurity,medium,What is the role of shoulder surfing in social engineering attacks,shoulder surfing involves attackers physically observing victims entering sensitive data such as passwords or pins 
Technology,Cybersecurity,medium,What is the role of human psychology in social engineering attacks,social engineering exploits human psychology by using trust fear urgency or curiosity to manipulate victims into revealing sensitive information 
Technology,Cybersecurity,medium,What is the role of fake verification messages in social engineering,attackers send fake security verification messages to trick users into entering credentials on phishing sites 
Technology,Cybersecurity,medium,What is the role of fake CAPTCHA in social engineering,fake captchas trick users into thinking a website is legitimate while secretly verifying stolen credentials or tracking user behavior 
Technology,Cybersecurity,medium,What is the role of a keylogger in hacking,a keylogger is malware that records keystrokes to steal sensitive data like usernames and passwords 
Technology,Cybersecurity,medium,What is the role of a Red Team in cybersecurity,the red team simulates cyberattacks to test an organization s security defenses and improve resilience 
Technology,Cybersecurity,medium,What is an evil twin attack and how does it relate to social engineering,an evil twin attack creates a rogue wifi hotspot mimicking a legitimate one tricking users into connecting and stealing their credentials 
Technology,Cybersecurity,medium,What is an evil maid attack,an evil maid attack occurs when an attacker gains physical access to a device and manipulates it to steal data or install malware 
Technology,Cybersecurity,medium,What is an attack vector,an attack vector is the method or pathway an attacker uses to gain unauthorized access to a system or network 
Technology,Cybersecurity,medium,What is an assumed breach in Red Teaming,an assumed breach assumes an attacker is already inside the network testing how well defenses detect and respond to intrusions 
Technology,Cybersecurity,medium,What is the main purpose of penetration testing,penetration testing identifies vulnerabilities in systems to prevent unauthorized access and security threats 
Technology,Cybersecurity,medium,What is the main goal of a Threat Hunting exercise,threat hunting proactively searches for security threats within an environment before they can cause harm identifying hidden or advanced attacks 
Technology,Cybersecurity,medium,What is the impact of social engineering on supply chain security,attackers manipulate vendors or thirdparty partners to gain access to target organizations and steal data 
Technology,Cybersecurity,medium,What is the difference between vulnerability assessment and penetration testing,vulnerability assessment identifies security flaws while penetration testing actively exploits them to measure security effectiveness 
Technology,Cybersecurity,medium,What is the difference between tailgating and piggybacking in social engineering,tailgating involves an attacker following someone into a secure area without authorization while piggybacking involves an attacker being intentionally allowed in by an authorized user 
Technology,Cybersecurity,medium,What is the difference between sniffing and spoofing,sniffing captures network traffic while spoofing involves impersonating a legitimate device or user 
Technology,Cybersecurity,medium,What is the difference between endpoint detection and network detection,endpoint detection focuses on devices edr while network detection monitors traffic patterns and anomalies ndr 
Technology,Cybersecurity,medium,What is the difference between endpoint detection and network detection,endpoint detection focuses on devices edr while network detection monitors traffic patterns and anomalies ndr 
Technology,Cybersecurity,medium,What is the difference between encryption and hashing,hashing ensures data integrity while encryption provides confidentiality  encryption is reversible but hashing is a oneway function 
Technology,Cybersecurity,medium,What is the difference between encryption and hashing,hashing ensures data integrity while encryption provides confidentiality  encryption is reversible but hashing is a oneway function 
Technology,Cybersecurity,medium,What is the difference between active and passive reconnaissance,active reconnaissance interacts with the target e g  scanning while passive reconnaissance collects information without direct engagement e g  osint 
Technology,Cybersecurity,medium,What is the difference between a virus and a worm,a virus embeds itself in programs and spreads with user action while a worm selfreplicates without requiring a host program 
Technology,Cybersecurity,medium,How can a Blue Team detect credential stuffing attacks,by monitoring for repeated login attempts from different locations using leaked credentials and enforcing mfa 
Technology,Cybersecurity,medium,How can DNS security be enhanced to prevent attacks,by implementing dnssec using private dns resolvers enabling logging and blocking malicious domain lookups 
Technology,Cybersecurity,medium,How can AIgenerated voice cloning be used in social engineering,aigenerated voice cloning mimics real voices to impersonate trusted individuals in phonebased scams or vishing attacks 
Technology,Cybersecurity,medium,Explain Web Server Hardening Methods,web server hardening involves managing ssl/tls certificates restricting access permissions and removing misconfigurations to secure servers 
Technology,Cybersecurity,medium,What is spear phishing,spear phishing is a targeted email attack that tricks victims into revealing sensitive information or credentials 
Technology,Cybersecurity,medium,What is social engineering reconnaissance,reconnaissance involves gathering publicly available data on a target to tailor a social engineering attack 
Technology,Cybersecurity,medium,What is smishing and how is it different from phishing,smishing sms phishing uses text messages to trick victims into clicking malicious links or sharing sensitive data 
Technology,Cybersecurity,medium,What is rogue software and how does it relate to social engineering,rogue software masquerades as legitimate security tools to trick users into installing malware or paying for fake protection 
Technology,Cybersecurity,medium,What is pretexting in social engineering and how can it be prevented,pretexting involves attackers fabricating a scenario to steal information  it can be prevented by employee training and strict identity verification protocols 
Technology,Cybersecurity,medium,What is passthehash attack,a passthehash attack exploits password hash authentication to gain access to a system without needing plaintext passwords 
Technology,Cybersecurity,medium,What is meant by Blowfish algorithms in cryptography,blowfish is a symmetric block cipher known for its speed and strong encryption security 
Technology,Cybersecurity,medium,What is ethical hacking,ethical hacking is authorized penetration testing to find vulnerabilities in systems improving security using the same techniques as malicious hackers 
Technology,Cybersecurity,medium,What is enumeration in ethical hacking,enumeration is the process of gathering active information about a target such as usernames passwords and network shares to find vulnerabilities for exploitation 
Technology,Cybersecurity,medium,What is consent phishing and how is it different from traditional phishing,consent phishing tricks users into granting oauth permissions to malicious apps giving attackers access to cloud services without requiring passwords 
Technology,Cybersecurity,medium,What is clickjacking,clickjacking tricks users into clicking hidden elements leading to unintended actions such as executing malware or revealing credentials 
Technology,Cybersecurity,medium,What is an exploit in cybersecurity,an exploit is a code or technique that takes advantage of a security vulnerability to execute unauthorized actions 
Technology,Cybersecurity,medium,What is an SSRF attack,serverside request forgery ssrf tricks a web server into making requests to unintended locations potentially accessing internal systems 
Technology,Cybersecurity,medium,What is a zeroday exploit,a zeroday exploit is an attack that exploits an unknown vulnerability before developers release a patch 
Technology,Cybersecurity,medium,What is a web beacon in tracking,a web beacon is an invisible image or script used to track user activity on websites and emails 
Technology,Cybersecurity,medium,What is a watering hole attack in social engineering,attackers compromise websites frequently visited by a target audience to infect users with malware 
Technology,Cybersecurity,medium,What is a timing attack,a timing attack exploits the time taken by cryptographic operations to infer sensitive information 
Technology,Cybersecurity,medium,What is a social engineering red team assessment,a red team assessment simulates realworld social engineering attacks to test an organization s security awareness and defenses 
Technology,Cybersecurity,medium,What is a social engineering attack vector,an attack vector is the method used to exploit human vulnerabilities such as phishing pretexting baiting or impersonation 
Technology,Cybersecurity,medium,What is a race condition vulnerability,a race condition vulnerability occurs when a system processes multiple requests simultaneously leading to unintended behavior 
Technology,Cybersecurity,medium,What is a printer exploitation attack,printer exploitation targets vulnerable network printers to access or manipulate sensitive data 
Technology,Cybersecurity,medium,What is a pretexting attack,pretexting is when attackers create a fake scenario to manipulate victims into revealing confidential information 
Technology,Cybersecurity,medium,What is a gift card scam in social engineering,attackers pose as executives or suppliers requesting employees to purchase and share gift card codes leading to financial fraud 
Technology,Cybersecurity,medium,What is a forensic image,a forensic image is an exact copy of digital evidence preserving all data for investigation and analysis 
Technology,Cybersecurity,medium,What is a credential stuffing attack,credential stuffing is using stolen usernamepassword combinations from one breach to access other accounts 
Technology,Cybersecurity,medium,What is a cold boot attack,a cold boot attack exploits data remanence in ram to extract encryption keys and sensitive data after a system reboot 
Technology,Cybersecurity,medium,What is a clone phishing attack and how does it work,clone phishing duplicates a legitimate email modifying attachments or links with malicious versions to trick recipients into clicking them 
Technology,Cybersecurity,medium,What is a canary token and how does it work,a canary token is a decoy file or credential that triggers an alert when accessed by an unauthorized entity 
Technology,Cybersecurity,medium,How do attackers use fake customer service calls in social engineering,attackers impersonate customer support agents to trick victims into revealing login credentials or installing malware 
Technology,Cybersecurity,medium,How do attackers use QR code phishing in social engineering,attackers create malicious qr codes leading to phishing sites or malware downloads exploiting users  trust in qrbased transactions 
Technology,Cybersecurity,medium,How do attackers use LinkedIn for social engineering attacks,attackers create fake profiles to gather intelligence connect with targets and send phishing links or malicious attachments 
Technology,Cybersecurity,medium,How do attackers manipulate emotions in social engineering scams,attackers exploit emotions like fear urgency greed or curiosity to manipulate victims into making hasty security mistakes 
Technology,Cybersecurity,medium,How do attackers leverage realtime deepfake voice calls for social engineering,attackers use aigenerated deepfake voices to impersonate executives or family members convincing victims to transfer money or reveal sensitive data 
Technology,Cybersecurity,medium,How do attackers exploit online quizzes in social engineering,attackers use quizzes to trick users into revealing personal information which is later used for password recovery or identity theft 
Technology,Cybersecurity,medium,How do attackers exploit QR codes in social engineering attacks,attackers use malicious qr codes to lead victims to phishing sites download malware or steal login credentials 
Technology,Cybersecurity,medium,How do Red Teams conduct reconnaissance before an attack,they use osint network scanning social engineering and enumeration techniques to gather information about the target 
Technology,Cybersecurity,medium,How do Blue Teams use AI and machine learning for cybersecurity,they analyze large datasets detect anomalies predict threats and automate responses to security incidents 
Technology,Cybersecurity,medium,How do Blue Teams analyze attack patterns to improve defense strategies,they use threat intelligence security logs attack simulations and frameworks like mitre att ck to identify and mitigate security gaps 
Technology,Cybersecurity,medium,How can the Blue Team detect and mitigate livingofftheland LotL attacks,the blue team detects lotl attacks by monitoring abnormal process behaviors using endpoint detection and response edr tools and analyzing event logs for suspicious use of builtin system utilities like powershell and wmi 
Technology,Cybersecurity,medium,How can job recruitment scams be used for social engineering,attackers create fake job postings to collect personal information steal credentials or deliver malware 
Technology,Cybersecurity,medium,How can deception technology be used to strengthen cybersecurity defenses,deception technology deploys traps like honeypots and fake credentials to lure and detect attackers before they reach critical systems 
Technology,Cybersecurity,medium,How can companies train employees to resist social engineering attacks,regular security awareness training phishing simulations and strict verification procedures can help employees recognize and resist attacks 
Technology,Cybersecurity,medium,How can a Blue Team detect privilege escalation attempts,by monitoring unusual account behavior privilege changes and analyzing event logs for suspicious activities 
Technology,Cybersecurity,medium,How can a Blue Team detect privilege escalation attempts,by monitoring unusual account behavior privilege changes and analyzing event logs for suspicious activities 
Technology,Cybersecurity,medium,How does a Blue Team use log analysis to detect threats,they analyze logs from firewalls endpoints and network devices to identify patterns anomalies and signs of compromise 
Technology,Cybersecurity,medium,How does a Blue Team use deception techniques,they deploy honeypots fake credentials and decoy systems to detect and mislead attackers 
Technology,Cybersecurity,medium,How does a Blue Team use deception techniques,they deploy honeypots fake credentials and decoy systems to detect and mislead attackers 
Technology,Cybersecurity,medium,How does a Blue Team use deception techniques to detect attackers,by deploying honeypots honey tokens and fake credentials to lure attackers and monitor their actions 
Technology,Cybersecurity,medium,How does a Blue Team respond to a simulated Red Team attack,the blue team analyzes attack indicators implements countermeasures and updates security policies based on red team findings 
Technology,Cybersecurity,medium,How does Red Teaming simulate insider threats,red teams mimic insider threats by using stolen credentials social engineering and privilege escalation to access sensitive data 
Technology,Cybersecurity,medium,How does QR code phishing quishing work,attackers use qr codes in emails or posters to lead victims to malicious websites or fake login pages 
Technology,Cybersecurity,medium,How does LinkedIn phishing work,attackers create fake linkedin profiles to connect with employees gain trust and deliver phishing links or malicious attachments 
Technology,Cybersecurity,medium,How do you prevent session hijacking,use https hsts httponly cookies anticsrf tokens and content security policies 
Technology,Cybersecurity,medium,How do cybercriminals use free WiFi networks for social engineering,attackers set up fake wifi hotspots to capture login credentials and personal data from unsuspecting users 
Technology,Cybersecurity,medium,How do attackers use social media verification scams,scammers send fake account verification messages tricking users into providing login details or enabling malware downloads 
Technology,Cybersecurity,medium,How do attackers use social engineering to bypass multifactor authentication MFA,attackers trick victims into revealing their mfa codes via phishing vishing or sim swapping scams 
Technology,Cybersecurity,medium,How do attackers use job offer scams in social engineering,attackers send fake job offers to collect personal information steal credentials or install malware on victims  devices 
Technology,Cybersecurity,medium,How do attackers use fear tactics in social engineering,scammers create fake threats such as legal action hacked accounts or ransomware to pressure victims into taking immediate action 
Technology,Cybersecurity,medium,How do attackers use fake social media profiles for social engineering,attackers create fake profiles to befriend victims gain trust extract personal information or spread malicious links 
Technology,Cybersecurity,medium,How do attackers use fake security alerts to conduct social engineering,fake alerts trick users into clicking malicious links downloading malware or providing login credentials to a spoofed website 
Technology,Cybersecurity,medium,What are Pharming and Defacement,pharming compromises dns to redirect traffic  defacement replaces website content with malicious messages 
Technology,Cybersecurity,medium,List some intrusion detection systems and evasion techniques in ethical hacking.,ids types  packet fragmentation source routing ip address decoy and spoofing to evade detection 
Technology,Cybersecurity,medium,How does threat hunting help Blue Teams,threat hunting proactively identifies hidden threats by analyzing network traffic logs and system behavior 
Technology,Cybersecurity,medium,How does threat hunting help Blue Teams,threat hunting proactively identifies hidden threats by analyzing network traffic logs and system behavior 
Technology,Cybersecurity,medium,How does the Blue Team respond to a successful Red Team attack,they analyze attack logs identify gaps update security policies and improve incident response plans 
Technology,Cybersecurity,medium,How does the Blue Team respond to a successful Red Team attack,they analyze attack logs identify gaps update security policies and improve incident response plans 
Technology,Cybersecurity,medium,How does the Blue Team detect privilege escalation,by monitoring abnormal user activity reviewing privilege changes and analyzing logs for unauthorized access attempts 
Technology,Cybersecurity,medium,How does credential stuffing relate to social engineering,credential stuffing exploits stolen login credentials obtained via social engineering or data breaches to access multiple accounts 
Technology,Cybersecurity,medium,How does business impersonation fraud work in social engineering,attackers impersonate trusted vendors suppliers or business partners to trick companies into making fraudulent payments or sharing sensitive data 
Technology,Cybersecurity,medium,How does an attacker manipulate a help desk for social engineering,attackers impersonate employees and use urgent requests to trick it help desks into resetting passwords or granting system access 
Technology,Cybersecurity,medium,How does a pretexting attack differ from phishing,pretexting involves creating a convincing scenario to extract information while phishing relies on fake websites or emails to steal data 
Technology,Cybersecurity,medium,How does a Security Orchestration Automation and Response SOAR platform enhance cybersecurity,soar automates security workflows integrates threat intelligence and streamlines incident response processes to improve efficiency 
Technology,Cybersecurity,medium,How does a Red Team use opensource intelligence OSINT,they gather public information about targets using social media whois search engines and leaked data sources 
Technology,Cybersecurity,medium,How does a Red Team exfiltrate data without triggering alarms,by using encryption steganography covert channels and protocol tunneling to evade security monitoring tools 
Technology,Cybersecurity,medium,How does a Red Team evade detection during an engagement,by using techniques like encrypted commandandcontrol c  traffic process injection living off the land binaries lolbins and custom malware 
Technology,Cybersecurity,medium,How does a Red Team bypass endpoint detection,red teams use techniques like obfuscation payload encryption process injection and livingofftheland binaries lolbins 
Technology,Cybersecurity,medium,What do you mean by keystroke logging,keystroke logging keylogging is surveillance software that records all keyboard activity to monitor user actions 
Technology,Cybersecurity,medium,What do you mean by exploitation,exploitation is using software cripts to take control of a system by exploiting vulnerabilities often detected using tools like openvas and nessus 
Technology,Cybersecurity,medium,What are the types of password cracking techniques,common techniques include dictionary attack brute force maninthemiddle traffic interception and keylogger attacks 
Technology,Cybersecurity,medium,What are the types of hackers,types of hackers  black hat malicious hackers white hat ethical hackers grey hat mixed intent hacktivists script kiddies elite hackers neophytes blue hat and red hat 
Technology,Cybersecurity,medium,What are the tools used for ethical hacking,popular ethical hacking tools  john the ripper metasploit nmap acunetix wireshark sqlmap openvas ironwasp nikto netsparker 
Technology,Cybersecurity,medium,What are the signs of a social engineering attack,signs include unexpected urgency unusual requests for sensitive data inconsistencies in communication and unexpected login attempts 
Technology,Cybersecurity,medium,What are the risks of social engineering in cloud security,attackers use social engineering to steal cloud credentials leading to data breaches service disruptions and unauthorized access 
Technology,Cybersecurity,medium,What are the phases of hacking a system,hacking phases  reconnaissance scanning gaining access maintaining access and clearing tracks 
Technology,Cybersecurity,medium,What are the key elements of a Zero Trust security model,zero trust requires continuous authentication least privilege access network segmentation and strict verification of all devices and users 
Technology,Cybersecurity,medium,What are the key challenges in implementing a robust Incident Response Plan,challenges include lack of threat visibility poor communication insufficient training and delays in threat containment and eradication 
Technology,Cybersecurity,medium,What are the different types of social engineering attacks,types include phishing vishing pretexting quid pro quo tailgating spear phishing and baiting 
Technology,Cybersecurity,medium,What are the different types of hacking,hacking types  website hacking network hacking email hacking password hacking and computer hacking each targeting different aspects of security and data access 
Technology,Cybersecurity,medium,What are the different ethical hacking tools,common ethical hacking tools  nmap nessus nikto kismet netstumbler acunetix netsparker intruder 
Technology,Cybersecurity,medium,What are the common tactics used in social engineering pretexting,common tactics include impersonation fabricated scenarios fake surveys or officiallooking documentation to gain trust and extract information 
Technology,Cybersecurity,medium,What are the advantages and disadvantages of ethical hacking,advantages  fights cyber terrorism detects system weaknesses prevents malicious access and enhances banking security  disadvantages  can be misused for data theft corrupt files and steal sensitive information 
Technology,Cybersecurity,medium,What are common evasion techniques used by Advanced Persistent Threats APTs,code obfuscation fileless malware steganography encrypted communications and leveraging legitimate system tools for persistence 
Technology,Cybersecurity,medium,What is a buffer overflow attack,a buffer overflow occurs when excess data overwrites adjacent memory leading to crashes or code execution 
Technology,Cybersecurity,medium,What is a blue team in cybersecurity,a blue team defends against cyber threats by monitoring detecting and responding to attacks 
Technology,Cybersecurity,medium,What is a Watering Hole attack and how do attackers use it,a watering hole attack infects legitimate websites frequently visited by a target group to compromise their systems with malware 
Technology,Cybersecurity,medium,What is a Lateral Movement attack,lateral movement occurs when attackers navigate through a compromised network to escalate privileges and access more systems 
Technology,Cybersecurity,medium,What is a DNS tunneling attack,a dns tunneling attack encodes malicious traffic within dns queries to bypass security controls 
Technology,Cybersecurity,medium,What is a DDoS attack,a distributed denialofservice ddos attack floods a server with excessive traffic causing service disruption 
Technology,Cybersecurity,medium,What is a CEO fraud attack,ceo fraud is a type of social engineering attack where attackers impersonate company executives to manipulate employees into transferring funds or disclosing sensitive data 
Technology,Cybersecurity,medium,What is Spoofing,spoofing is a deceptive practice where a hacker impersonates a trusted source to steal information spread malware or redirect traffic 
Technology,Cybersecurity,medium,What is SIMjacking and how does it aid social engineering attacks,simjacking involves social engineering telecom providers to transfer a victim s phone number to an attacker bypassing twofactor authentication 
Technology,Cybersecurity,medium,What is Network Access Control NAC and why is it important,nac enforces security policies by restricting network access to authenticated and compliant devices preventing unauthorized access 
Technology,Cybersecurity,medium,What is NTFS File Streaming,ntfs file streaming allows applications to access files stored on an ntfs volume while the volume is offline 
Technology,Cybersecurity,medium,What is MIB,management information base mib is a database that stores structured information about network devices and is used in network management systems 
Technology,Cybersecurity,medium,What is HMAC Hashed Message Authentication Code,hmac is a cryptographic hash function ensuring message authenticity and integrity often used with ssl/tls 
Technology,Cybersecurity,medium,What is Evil Twin or AP Masquerading,an evil twin attack involves a rogue access point mimicking a legitimate one to intercept user data 
Technology,Cybersecurity,medium,What is DLL sideloading,dll sideloading tricks legitimate applications into loading a malicious dll instead of the intended one 
Technology,Cybersecurity,medium,What is Burp Suite,burp suite is a security toolset for web application testing developed by portswigger used for penetration testing and vulnerability scanning 
technology,cybersecurity,medium,What is a firewall and how does it work,a firewall filters network traffic allowing safe communication while blocking unauthorized access cyber threats and malware attacks 
technology,cybersecurity,medium,What is a data leak How can it be prevented,unauthorized data exposure  prevent with access controls encryption and monitoring 
technology,cybersecurity,medium,What is a cybersecurity risk assessment,evaluates security performance vulnerabilities and potential risks 
technology,cybersecurity,medium,What is the role of DevSecOps in modern cybersecurity,devsecops integrates security practices into the software development lifecycle ensuring security at every stage of development 
technology,cybersecurity,medium,What is the purpose of penetration testing and what tools are commonly used,penetration testing simulates cyberattacks to identify security weaknesses  common tools include metasploit nmap burp suite and wireshark 
technology,cybersecurity,medium,What is the principle of least privilege PoLP,polp restricts users to only the permissions needed to perform their tasks reducing security risks 
technology,cybersecurity,medium,What is the importance of secure coding practices,secure coding helps prevent vulnerabilities such as sql injection buffer overflows and crosssite scripting 
technology,cybersecurity,medium,What is the importance of log management in cybersecurity,logs provide visibility into system activities help detect threats and support incident response efforts 
technology,cybersecurity,medium,What is the importance of forensics in cybersecurity,forensics investigates incidents gathers evidence and helps with response and legal actions 
technology,cybersecurity,medium,What is the importance of endpoint privilege management,endpoint privilege management limits user privileges to reduce the attack surface and prevent malware spread 
technology,cybersecurity,medium,What is the difference between symmetric and asymmetric encryption,symmetric encryption uses one key  asymmetric encryption uses a publicprivate key pair 
technology,cybersecurity,medium,What is the difference between cybersecurity and information security,cybersecurity focuses on digital threats while information security covers all forms of data protection 
technology,cybersecurity,medium,What is the difference between a virus and a worm,a virus infects files and needs execution to spread while a worm selfreplicates over networks spreading quickly without user intervention 
technology,cybersecurity,medium,What is the difference between Black Hat White Hat and Grey Hat hackers,black hat hackers exploit vulnerabilities maliciously white hat hackers test security legally and grey hat hackers operate in between sometimes exposing vulnerabilities without permission 
technology,cybersecurity,medium,What is social engineering Give an example.,social engineering tricks people into revealing confidential info  example  impersonating it support to obtain login credentials 
technology,cybersecurity,medium,What is social engineering and what are its common types,social engineering manipulates people into revealing sensitive information  examples include phishing pretexting baiting and tailgating 
technology,cybersecurity,medium,What is sidechannel analysis in cryptography,sidechannel attacks exploit information leakage from physical implementations such as power consumption or electromagnetic emissions 
technology,cybersecurity,medium,What is phishing How can it be prevented,phishing tricks users into giving credentials  prevent with awareness firewalls and antiphishing tools 
technology,cybersecurity,medium,What is phishing and how can you detect it,phishing scams trick users into providing sensitive information via fake emails or websites  detect them by verifying links and sender details 
Technology,Cybersecurity,hard,Why is the NIST SHA3 algorithm different from SHA2,sha  keccak uses a sponge construction instead of merkledamg rd offering resistance to length extension attacks and better security margin 
Technology,Cybersecurity,hard,Why is the NIST PostQuantum Cryptography Standardization important,nist pqc efforts aim to replace rsa and ecc with quantumresistant algorithms ensuring cryptographic security beyond quantum advancements 
Technology,Cybersecurity,hard,Why is RSA encryption vulnerable to chosenciphertext attacks,rsa is vulnerable to chosenciphertext attacks due to its deterministic nature allowing attackers to manipulate ciphertext and learn information about the plaintext 
Technology,Cybersecurity,hard,Why is PostQuantum Cryptography PQC necessary,pqc protects against shor s algorithm and future quantum computers ensuring longterm security for encrypted communications and digital signatures 
Technology,Cybersecurity,hard,Why is NTRU encryption considered postquantum secure,ntru is a latticebased encryption scheme that resists quantum attacks due to its reliance on hard lattice problems 
Technology,Cybersecurity,hard,Why is Kyber important in postquantum cryptography,kyber is a latticebased key encapsulation mechanism kem selected by nist for postquantum encryption due to its security against quantum attacks 
Technology,Cybersecurity,hard,Why is ChaCha20 preferred over AES in some cryptographic applications,chacha   is faster in software resistant to timing attacks and provides high security with lower computational overhead than aes in nonhardwareaccelerated environments 
Technology,Cybersecurity,hard,Why are Modular Inverses important in RSA decryption,modular inverses compute private keys in rsa ensuring correct decryption using extended euclidean algorithms for modular arithmetic 
Technology,Cybersecurity,hard,What is whaling in social engineering,whaling is a type of phishing attack that specifically targets highranking executives and decisionmakers within an organization 
Technology,Cybersecurity,hard,What is the significance of the Birthday Bound in cryptographic security,the birthday bound reduces the effective security of hash functions making   nbit hashes susceptible to collisions in   n/  operations 
Technology,Cybersecurity,hard,What is the significance of latticebased cryptography in postquantum security,latticebased cryptography resists quantum attacks by leveraging complex mathematical lattice structures for secure encryption and signatures 
Technology,Cybersecurity,hard,What is the significance of Argon2 in password hashing,argon  is a memoryhard password hashing function designed to resist bruteforce attacks by using high memory and computational costs 
Technology,Cybersecurity,hard,What is the role of threat intelligence in cybersecurity operations,threat intelligence provides insights into evolving cyber threats enabling proactive defense risk assessment and improved incident response 
Technology,Cybersecurity,hard,What is the role of the NIST PostQuantum Cryptography Standardization process,nist is selecting quantumresistant cryptographic algorithms to replace rsa and ecc ensuring future security against quantum attacks 
Technology,Cybersecurity,hard,What is the role of the HKDF HMACbased Key Derivation Function,hkdf derives strong cryptographic keys from weak input secrets using hmac commonly used in tls and secure messaging protocols 
Technology,Cybersecurity,hard,What is the role of the Edwardscurve Digital Signature Algorithm EdDSA,eddsa is a highperformance digital signature scheme offering resistance to sidechannel attacks and faster verification than ecdsa 
Technology,Cybersecurity,hard,What is the role of the AESGCM mode in modern encryption,aesgcm provides both encryption and authentication offering resistance to tampering while ensuring confidentiality with minimal performance overhead 
Technology,Cybersecurity,hard,What is the role of randomness in cryptographic key generation,strong cryptographic security relies on truly random or highentropy keys to prevent predictability and bruteforce attacks 
Technology,Cybersecurity,hard,What is the role of elliptic curves in cryptography,elliptic curves provide a foundation for efficient publickey cryptography offering smaller key sizes with equivalent security compared to rsa 
