Category,Specialty,Difficulty,Question,Model_Answer,Candidate_Answer,Score
Engineering,Architectural Engineer,easy,Do you have builders you work with frequently that you would recommend?,yes we work with a trusted network of experienced builders,yes we puzzle out with a trusted net of experienced builder,0.9269689095020295
Engineering,Architectural Engineer,easy,Do you have builders you work with frequently that you would recommend?,yes we work with a trusted network of experienced builders,Then only returns the answer in a shorter and non-professional manner.,0.09855288267135622
Engineering,Architectural Engineer,easy,Can you provide references from previous clients or collaborators?,yes i can provide several client and collaborator references upon request,several upon request can collaborator and I honestly don't know.,0.551172677820379
Engineering,Architectural Engineer,easy,Can you provide references from previous clients or collaborators?,yes i can provide several client and collaborator references upon request,yes i prat provide various client and confederate references upon request,0.6660615587234497
Engineering,Architectural Engineer,easy,Can you provide references from previous clients or collaborators?,yes i can provide several client and collaborator references upon request,"yes, upon request i can provide several client and collaborator references .",1.0664597927440296
Engineering,Architectural Engineer,easy,Can you provide references from previous clients or collaborators?,yes i can provide several client and collaborator references upon request,"Yes, I can provide several client and collaborators references to request",0.95242347240448
Engineering,Architectural Engineer,easy,Can you provide references from previous clients or collaborators?,yes i can provide several client and collaborator references upon request,"Yes, I can provide several customer and employee references on request",0.8370386648178101
Engineering,Architectural Engineer,easy,Can you provide references from previous clients or collaborators?,yes i can provide several client and collaborator references upon request,yes i can provide several client and collaborator references upon request,1.0300001192092896
Engineering,Architectural Engineer,easy,How can I minimise the timeframe?,timely decisions and prompt feedback can help shorten the timeline,timely decisions and prompt feedback can help reduce the timeline,0.9808465933799744
Engineering,Architectural Engineer,easy,How can I minimise the timeframe?,timely decisions and prompt feedback can help shorten the timeline,Timely decisions and fast comments can help shorten the timeline,0.8724852299690247
Engineering,Architectural Engineer,easy,How can I minimise the timeframe?,timely decisions and prompt feedback can help shorten the timeline,help prompt decisions shorten and I honestly don't know.,0.4628868341445923
Engineering,Architectural Engineer,easy,How can I minimise the timeframe?,timely decisions and prompt feedback can help shorten the timeline,Disposable decisions and rapid comments can help shorten the calendar,0.6307823657989502
Engineering,Architectural Engineer,easy,How can I minimise the timeframe?,timely decisions and prompt feedback can help shorten the timeline,"By taking short and non-professional forms of information, only the answer can help shorten the timeline .",0.9311209857463837
Engineering,Architectural Engineer,easy,How can I minimise the timeframe?,timely decisions and prompt feedback can help shorten the timeline,timely decisions and prompt feedback can help shorten the timeline,1.010000238418579
Engineering,Architectural Engineer,easy,Have you worked on projects that incorporate renewable energy or other environmentally friendly features?,yes we have integrated solar panels and green roofs in previous projects,yes we have integrated solar panels and green roofs in previous projects,1.0300001192092896
Engineering,Architectural Engineer,easy,Have you worked on projects that incorporate renewable energy or other environmentally friendly features?,yes we have integrated solar panels and green roofs in previous projects,"Yes, we have integrated solar panels and green roofs in previous projects",1.026516466140747
Engineering,Architectural Engineer,easy,Have you worked on projects that incorporate renewable energy or other environmentally friendly features?,yes we have integrated solar panels and green roofs in previous projects,"Yes, we have integrated solar panels and green ceilings in previous projects",0.9302844691276551
Engineering,Architectural Engineer,easy,Have you worked on projects that incorporate renewable energy or other environmentally friendly features?,yes we have integrated solar panels and green roofs in previous projects,Yes we have integrated solar panels and green roofs in previous projects in a shorter and nonprofessional manner .,1.5544614978631337
Engineering,Architectural Engineer,easy,Have you worked on projects that incorporate renewable energy or other environmentally friendly features?,yes we have integrated solar panels and green roofs in previous projects,yes we have integrated solar panels and green cap in premature projects,0.869614589214325
Engineering,Architectural Engineer,easy,Have you worked on projects that incorporate renewable energy or other environmentally friendly features?,yes we have integrated solar panels and green roofs in previous projects,solar have we yes panels previous roofs in and projects and I honestly don't know.,1.002769023180008
Engineering,Mechanical Engineer,medium,What are the most crucial parts in reciprocating compressors?,key parts include the piston cylinder crankshaft valves and lubrication system,The key parts include the cylinder valves of the piston cylinder and the lubrication system,1.3036390733718872
Engineering,Mechanical Engineer,medium,What are the most crucial parts in reciprocating compressors?,key parts include the piston cylinder crankshaft valves and lubrication system,The key parts include the crankshaft valves of the piston cylinder and the lubrication system,1.3543613527037879
Engineering,Mechanical Engineer,medium,What are the most crucial parts in reciprocating compressors?,key parts include the piston cylinder crankshaft valves and lubrication system,The key parts are the piston crankshaft valves and the lubrication system in a shorter and non professional manner .,1.74759577664462
Engineering,Mechanical Engineer,medium,What are the most crucial parts in reciprocating compressors?,key parts include the piston cylinder crankshaft valves and lubrication system,key portion include the piston cylinder crankshaft valve and lubrication scheme,0.8916177153587341
Engineering,Mechanical Engineer,medium,What are the most crucial parts in reciprocating compressors?,key parts include the piston cylinder crankshaft valves and lubrication system,key the and system lubrication and I honestly don't know.,0.5120776661959562
Engineering,Mechanical Engineer,medium,What are the most crucial parts in reciprocating compressors?,key parts include the piston cylinder crankshaft valves and lubrication system,key parts include the piston cylinder crankshaft valves and lubrication system,1.02
Engineering,Mechanical Engineer,medium,What is the range of NBP (Normal Boiling Point) in case of most refrigerants?,most refrigerants have an nbp range between c and c depending on their application,Most refrigerants have a NBP range between C and C depending on their application,0.9998992681503296
Engineering,Mechanical Engineer,medium,What is the range of NBP (Normal Boiling Point) in case of most refrigerants?,most refrigerants have an nbp range between c and c depending on their application,most refrigerant make an nbp range between c and degree celsius depending on their application,0.9714857179777963
Engineering,Mechanical Engineer,medium,What is the range of NBP (Normal Boiling Point) in case of most refrigerants?,most refrigerants have an nbp range between c and c depending on their application,"Most refrigerants have an nbp range between c and c , depending on their application .",1.136040823800223
Engineering,Mechanical Engineer,medium,What is the range of NBP (Normal Boiling Point) in case of most refrigerants?,most refrigerants have an nbp range between c and c depending on their application,most range nbp have and application and I honestly don't know.,0.3523070897374834
Engineering,Mechanical Engineer,medium,What is the range of NBP (Normal Boiling Point) in case of most refrigerants?,most refrigerants have an nbp range between c and c depending on their application,most refrigerants have an nbp range between c and c depending on their application,0.9999998211860657
Engineering,Mechanical Engineer,medium,"To maximize COP, what should be the condition of vapor at suction to compression?",the vapor should be in a dry and saturated state to maximize the coefficient of performance cop,The vapor should be in a dry and saturated state to maximize the coporator's performance .,0.6656822967529297
Engineering,Mechanical Engineer,medium,"To maximize COP, what should be the condition of vapor at suction to compression?",the vapor should be in a dry and saturated state to maximize the coefficient of performance cop,The steam must be in dry and saturated state to maximize the COP yield coefficient,0.6110848628773409
Engineering,Mechanical Engineer,medium,"To maximize COP, what should be the condition of vapor at suction to compression?",the vapor should be in a dry and saturated state to maximize the coefficient of performance cop,the vapor should be in a dry and concentrated nation to maximize the coefficient of performance pig,0.7188335561752319
Engineering,Mechanical Engineer,medium,"To maximize COP, what should be the condition of vapor at suction to compression?",the vapor should be in a dry and saturated state to maximize the coefficient of performance cop,The steam must be in a dry state and saturated to maximize the COP performance coefficient,0.7373621413286994
Engineering,Mechanical Engineer,medium,"To maximize COP, what should be the condition of vapor at suction to compression?",the vapor should be in a dry and saturated state to maximize the coefficient of performance cop,the vapor should be in a dry and saturated state to maximize the coefficient of performance cop,0.9800001192092895
Engineering,Mechanical Engineer,medium,"To maximize COP, what should be the condition of vapor at suction to compression?",the vapor should be in a dry and saturated state to maximize the coefficient of performance cop,vapor should in dry be cop the and I honestly don't know.,0.45210423189051013
Engineering,Mechanical Engineer,medium,What is wet compression?,wet compression occurs when the refrigerant entering the compressor is not completely vaporized which can damage the compressor,"Wet compression occurs when the refrigerant that enters the compressor is not completely vaporized, which can damage the compressor",1.0182679936620924
Engineering,Mechanical Engineer,medium,What is wet compression?,wet compression occurs when the refrigerant entering the compressor is not completely vaporized which can damage the compressor,wet occurs vaporized not the can damage the and I honestly don't know.,0.2543105482392841
Engineering,Mechanical Engineer,medium,What is wet compression?,wet compression occurs when the refrigerant entering the compressor is not completely vaporized which can damage the compressor,wet contraction occurs when the refrigerant entering the compressor is not completely aerify which can damage the compressor,0.8305046272277832
Engineering,Mechanical Engineer,medium,What is wet compression?,wet compression occurs when the refrigerant entering the compressor is not completely vaporized which can damage the compressor,"Wet compression occurs when the refrigerant entering the compressor is not completely vaporized , which can damage the compressor .",1.0678069570329454
Engineering,Mechanical Engineer,medium,What is wet compression?,wet compression occurs when the refrigerant entering the compressor is not completely vaporized which can damage the compressor,"The wet compression occurs when the refrigerant entering the compressor is not completely vaporized, which can damage the compressor",1.0163319420814514
Engineering,Mechanical Engineer,medium,What is wet compression?,wet compression occurs when the refrigerant entering the compressor is not completely vaporized which can damage the compressor,wet compression occurs when the refrigerant entering the compressor is not completely vaporized which can damage the compressor,0.97
Engineering,Mechanical Engineer,medium,What is the utility of a comfort chart?,a comfort chart helps in designing hvac systems by determining optimal temperature and humidity for human comfort,A comfort table helps to design HVAC systems by determining optimal temperature and humidity for human comfort,0.913181700706482
Engineering,Mechanical Engineer,medium,What is the utility of a comfort chart?,a comfort chart helps in designing hvac systems by determining optimal temperature and humidity for human comfort,A comfort table helps to design HVAC systems determining optimal temperature and humidity for human comfort.,0.8144054233326632
Engineering,Mechanical Engineer,medium,What is the utility of a comfort chart?,a comfort chart helps in designing hvac systems by determining optimal temperature and humidity for human comfort,a comfort chart helps in designing hvac systems by determining optimal temperature and humidity for human comfort,1.0500001192092896
Engineering,Mechanical Engineer,medium,What is the utility of a comfort chart?,a comfort chart helps in designing hvac systems by determining optimal temperature and humidity for human comfort,a by hvac in determining and human and I honestly don't know.,0.33217099133659816
Engineering,Mechanical Engineer,medium,What is the utility of a comfort chart?,a comfort chart helps in designing hvac systems by determining optimal temperature and humidity for human comfort,a comfort chart helps in designing hvac systems by determining optimal temperature and humidity for human comfort .,1.0897282838821412
Engineering,Mechanical Engineer,medium,What is the utility of a comfort chart?,a comfort chart helps in designing hvac systems by determining optimal temperature and humidity for human comfort,a solace chart helps in designing hvac system by determining optimum temperature and humidity for human comfort,0.9739164781570435
Engineering,Architectural Engineer,medium,"Can you describe a time when you had to design a project with environmental challenges, such as climate or geography?",in a recent project located in a coastal region prone to high winds and heavy rainfall i designed a building that could withstand these conditions i collaborated with structural engineers to develop a wind resistant fa ade and selected corrosion resistant materials to combat saltwater exposure additionally i incorporated rainwater harvesting systems and maximized natural ventilation through strategic window placement this approach resulted in a resilient and sustainable building that met both environmental challenges and the client s requirements,"In a recent project located in a coastal region subject to violent winds and strong precipitation, I designed a building that could resist these conditions. I collaborated with structural engineers to develop a wind resistant facade and selected corrosion -resistant materials to fight",0.421642468005796
Engineering,Architectural Engineer,medium,"Can you describe a time when you had to design a project with environmental challenges, such as climate or geography?",in a recent project located in a coastal region prone to high winds and heavy rainfall i designed a building that could withstand these conditions i collaborated with structural engineers to develop a wind resistant fa ade and selected corrosion resistant materials to combat saltwater exposure additionally i incorporated rainwater harvesting systems and maximized natural ventilation through strategic window placement this approach resulted in a resilient and sustainable building that met both environmental challenges and the client s requirements,During a recent project in a coastal region prone to high winds and heavy rainfall i designed a building that could withstand these conditions i teamed up with structural engineers to develop a wind resistant fascia and selected corrosion resistant materials to combat saltwater exposure additionally i incorporated rainwater harvesting systems and maximized natural ventilation through strategic window positioning this approach resulted in a resilient and sustainable building that met both environmental challenges and the client s needs .,1.0990828609466552
Engineering,Architectural Engineer,medium,"Can you describe a time when you had to design a project with environmental challenges, such as climate or geography?",in a recent project located in a coastal region prone to high winds and heavy rainfall i designed a building that could withstand these conditions i collaborated with structural engineers to develop a wind resistant fa ade and selected corrosion resistant materials to combat saltwater exposure additionally i incorporated rainwater harvesting systems and maximized natural ventilation through strategic window placement this approach resulted in a resilient and sustainable building that met both environmental challenges and the client s requirements,in a recent project located in a coastal region prone to high winds and heavy rainfall i designed a building that could withstand these conditions i collaborated with structural engineers to develop a wind resistant fa ade and selected corrosion resistant materials to combat saltwater exposure additionally i incorporated rainwater harvesting systems and maximized natural ventilation through strategic window placement this approach resulted in a resilient and sustainable building that met both environmental challenges and the client s requirements,1.16
Engineering,Architectural Engineer,medium,"Can you describe a time when you had to design a project with environmental challenges, such as climate or geography?",in a recent project located in a coastal region prone to high winds and heavy rainfall i designed a building that could withstand these conditions i collaborated with structural engineers to develop a wind resistant fa ade and selected corrosion resistant materials to combat saltwater exposure additionally i incorporated rainwater harvesting systems and maximized natural ventilation through strategic window placement this approach resulted in a resilient and sustainable building that met both environmental challenges and the client s requirements,in a recent project located in a coastal region prone to high winds and heavy rainfall 1 design a building that could withstand these conditions i collaborated with structural engineers to develop a wind resistant fa ade and take corrosion resistant materials to combat saltwater exposure to boot i incorporated rainwater harvesting systems and maximized natural external respiration through strategic window placement this coming resulted in a resilient and sustainable building that met both environmental challenges and the client s requirements,1.1499873813798156
Engineering,Architectural Engineer,medium,"Can you describe a time when you had to design a project with environmental challenges, such as climate or geography?",in a recent project located in a coastal region prone to high winds and heavy rainfall i designed a building that could withstand these conditions i collaborated with structural engineers to develop a wind resistant fa ade and selected corrosion resistant materials to combat saltwater exposure additionally i incorporated rainwater harvesting systems and maximized natural ventilation through strategic window placement this approach resulted in a resilient and sustainable building that met both environmental challenges and the client s requirements,"In a recent project located in a coastal region prone to strong winds and heavy rains, I designed a building that could resist these conditions that I collaborated with structural engineers to develop a wind resistant phase and a wind -resistant can Windows This approach resulted in a resilient and sustainable building that they get into the construction of an environment and the environment.",0.7378236369845234
Engineering,Architectural Engineer,medium,"Can you describe a time when you had to design a project with environmental challenges, such as climate or geography?",in a recent project located in a coastal region prone to high winds and heavy rainfall i designed a building that could withstand these conditions i collaborated with structural engineers to develop a wind resistant fa ade and selected corrosion resistant materials to combat saltwater exposure additionally i incorporated rainwater harvesting systems and maximized natural ventilation through strategic window placement this approach resulted in a resilient and sustainable building that met both environmental challenges and the client s requirements,in recent project in and heavy i designed building withstand these conditions i met placement ventilation i incorporated systems maximized materials through strategic and approach resulted in resilient and sustainable ade environmental challenges and the requirements and I honestly don't know.,0.45789655021474324
Engineering,Mechanical Engineer,medium,What is the correlation between wet bulb temperature and adiabatic saturation temperature?,for pure air water vapor systems they are nearly equal under steady state conditions,for pure air water vapor systems they be nearly equal nether firm state condition,0.779165825843811
Engineering,Mechanical Engineer,medium,What is the correlation between wet bulb temperature and adiabatic saturation temperature?,for pure air water vapor systems they are nearly equal under steady state conditions,for pure air water vapor systems they are nearly equal under steady state conditions,1.010000238418579
Engineering,Mechanical Engineer,medium,What is the correlation between wet bulb temperature and adiabatic saturation temperature?,for pure air water vapor systems they are nearly equal under steady state conditions,pure water under they nearly conditions state and I honestly don't know.,0.39006218739918297
Engineering,Mechanical Engineer,medium,What is the correlation between wet bulb temperature and adiabatic saturation temperature?,for pure air water vapor systems they are nearly equal under steady state conditions,"For pure water vapor systems, they are almost equal in stable conditions",0.7862463188171387
Engineering,Mechanical Engineer,medium,What is the correlation between wet bulb temperature and adiabatic saturation temperature?,for pure air water vapor systems they are nearly equal under steady state conditions,They are almost equal for pure air water vapor systems in a shorter and less professional manner.,1.0259113766465868
Engineering,Mechanical Engineer,medium,What is the correlation between wet bulb temperature and adiabatic saturation temperature?,for pure air water vapor systems they are nearly equal under steady state conditions,"For pure air vapor systems, they are almost equal in steady state conditions",0.8803773106847491
Engineering,Mechanical Engineer,medium,What is a desirable property of an ideal refrigerant?,an ideal refrigerant should have low toxicity high latent heat non corrosiveness and low global warming potential,An ideal refrigerant should have low toxicity high latent heat non-corrosive and low global warming potential .,0.9710415410995483
Engineering,Mechanical Engineer,medium,What is a desirable property of an ideal refrigerant?,an ideal refrigerant should have low toxicity high latent heat non corrosiveness and low global warming potential,An ideal refrigerant should have low high heat toxicity latent non -corrosivity and low global warming potential,0.9503823328018188
Engineering,Mechanical Engineer,medium,What is a desirable property of an ideal refrigerant?,an ideal refrigerant should have low toxicity high latent heat non corrosiveness and low global warming potential,and warming heat latent refrigerant potential and I honestly don't know.,0.40786432715023263
Engineering,Mechanical Engineer,medium,What is a desirable property of an ideal refrigerant?,an ideal refrigerant should have low toxicity high latent heat non corrosiveness and low global warming potential,an ideal refrigerant should have low toxicity high latent heat non corrosiveness and low global warming potential,0.9800002384185791
Engineering,Mechanical Engineer,medium,What is a desirable property of an ideal refrigerant?,an ideal refrigerant should have low toxicity high latent heat non corrosiveness and low global warming potential,an idealistic refrigerant should have low toxicity high pitched latent heat non corrosiveness and low global thawing electric potential,0.9602347892873427
Engineering,Mechanical Engineer,medium,What is a desirable property of an ideal refrigerant?,an ideal refrigerant should have low toxicity high latent heat non corrosiveness and low global warming potential,An ideal refrigerant must have a low latent toxicity of non -corrosivity and a low global heating potential,0.9521072701846852
Engineering,Mechanical Engineer,medium,Define effective temperature & what is the optimum design condition for comfort in summer A/C?,effective temperature is a measure of human thermal comfort with an optimum summer a/c condition of c and relative humidity,effective temperature is humidity measure summer optimum condition of a c and I honestly don't know.,0.7080857086181642
Engineering,Mechanical Engineer,medium,Define effective temperature & what is the optimum design condition for comfort in summer A/C?,effective temperature is a measure of human thermal comfort with an optimum summer a/c condition of c and relative humidity,Effective temperature is a measure of human thermal comfort with an optimal a/c condition of c and relative humidity of c.,1.1491147387027743
Engineering,Mechanical Engineer,medium,Define effective temperature & what is the optimum design condition for comfort in summer A/C?,effective temperature is a measure of human thermal comfort with an optimum summer a/c condition of c and relative humidity,Effective temperature is a measure of human thermal comfort with an optimal C and relative humidity air conditioning condition,1.0428437399864197
Engineering,Mechanical Engineer,medium,Define effective temperature & what is the optimum design condition for comfort in summer A/C?,effective temperature is a measure of human thermal comfort with an optimum summer a/c condition of c and relative humidity,The effective temperature is a measure of human thermal comfort with an optimal A/C condition of C of C and relative humidity,1.2006861674785616
Engineering,Mechanical Engineer,medium,Define effective temperature & what is the optimum design condition for comfort in summer A/C?,effective temperature is a measure of human thermal comfort with an optimum summer a/c condition of c and relative humidity,effective temperature is a measure of human thermic consolation with an optimum summer a / c circumstance of degree celsius and comparative humidity,1.0893224650621414
Engineering,Mechanical Engineer,medium,Define effective temperature & what is the optimum design condition for comfort in summer A/C?,effective temperature is a measure of human thermal comfort with an optimum summer a/c condition of c and relative humidity,effective temperature is a measure of human thermal comfort with an optimum summer a/c condition of c and relative humidity,1.1300001192092897
Engineering,Mechanical Engineer,medium,Why is the arc slowly extinguished in case of arc welding?,arc is extinguished gradually to allow proper fusion and prevent defects in the weld,discharge follow extinguished bit by bit to allow right fusion and prevent defects in the weld,0.7315601866585867
Engineering,Mechanical Engineer,medium,Why is the arc slowly extinguished in case of arc welding?,arc is extinguished gradually to allow proper fusion and prevent defects in the weld,arc is extinguished gradually to allow proper fusion and prevent defects in the weld,1.0099998807907105
Engineering,Mechanical Engineer,medium,Why is the arc slowly extinguished in case of arc welding?,arc is extinguished gradually to allow proper fusion and prevent defects in the weld,The arc is gradually extinguished to allow an appropriate fusion and prevent the defects of the welding,1.1491439640522003
Engineering,Mechanical Engineer,medium,Why is the arc slowly extinguished in case of arc welding?,arc is extinguished gradually to allow proper fusion and prevent defects in the weld,This is slowly extinguished in a shorter and non professional manner to allow proper fusion and to prevent defect in the welding material .,1.2977845900399345
Engineering,Mechanical Engineer,medium,Why is the arc slowly extinguished in case of arc welding?,arc is extinguished gradually to allow proper fusion and prevent defects in the weld,ARC gradually extinguishes to allow proper fusion and avoid welding defects,0.6613234111240932
Engineering,Mechanical Engineer,medium,Why is the arc slowly extinguished in case of arc welding?,arc is extinguished gradually to allow proper fusion and prevent defects in the weld,defects fusion prevent arc and and I honestly don't know.,0.5640461615153721
Engineering,Mechanical Engineer,medium,Which inert gas is commonly used for thin workpieces and which inert gas for thick workpieces?,argon is used for thin workpieces while helium is used for thick workpieces due to higher heat input,"Argon is used for thin work pieces, while helium is used for thick work pieces due to greater heat input",1.0830120870802138
Engineering,Mechanical Engineer,medium,Which inert gas is commonly used for thin workpieces and which inert gas for thick workpieces?,argon is used for thin workpieces while helium is used for thick workpieces due to higher heat input,atomic number 18 be apply for thin workpieces while helium is used for thick workpieces ascribable to high oestrus input,0.7422806157006158
Engineering,Mechanical Engineer,medium,Which inert gas is commonly used for thin workpieces and which inert gas for thick workpieces?,argon is used for thin workpieces while helium is used for thick workpieces due to higher heat input,argon is used for thin workpieces while helium is used for thick workpieces due to higher heat input,1.0
Engineering,Mechanical Engineer,medium,Which inert gas is commonly used for thin workpieces and which inert gas for thick workpieces?,argon is used for thin workpieces while helium is used for thick workpieces due to higher heat input,Argon is used for thin parts while helium is used for thick parts due to higher heat input,0.9424457550048828
Engineering,Mechanical Engineer,medium,Which inert gas is commonly used for thin workpieces and which inert gas for thick workpieces?,argon is used for thin workpieces while helium is used for thick workpieces due to higher heat input,argon used is used thick workpieces thin workpieces due heat input and I honestly don't know.,0.7003953191969129
Engineering,Mechanical Engineer,medium,Which inert gas is commonly used for thin workpieces and which inert gas for thick workpieces?,argon is used for thin workpieces while helium is used for thick workpieces due to higher heat input,Argon is used for thin workpieces while Helium is used for thick workpieces due to higher heat input.,0.9858271479606628
Engineering,Mechanical Engineer,medium,What are anti-friction bearings?,anti friction bearings are designed to minimize friction and wear typically using rolling elements,The anti-friction bearings are designed to minimize friction and wear normally using rolling elements in a shorter and non-professional way .,1.441329698562622
Engineering,Mechanical Engineer,medium,What are anti-friction bearings?,anti friction bearings are designed to minimize friction and wear typically using rolling elements,anti friction heraldic bearing are design to minimize friction and wear typically use rolling elements,0.8731228518486023
Engineering,Mechanical Engineer,medium,What are anti-friction bearings?,anti friction bearings are designed to minimize friction and wear typically using rolling elements,bearings elements to wear friction and designed using are and I honestly don't know.,0.703918924331665
Engineering,Mechanical Engineer,medium,What are anti-friction bearings?,anti friction bearings are designed to minimize friction and wear typically using rolling elements,Anti-protection bearings are designed to minimize friction and wear using rolling elements,0.7762829726082937
Engineering,Mechanical Engineer,medium,What are anti-friction bearings?,anti friction bearings are designed to minimize friction and wear typically using rolling elements,Friction bearings are designed to minimize friction and use that typically use rolling elements,0.868073205947876
Engineering,Mechanical Engineer,medium,What are anti-friction bearings?,anti friction bearings are designed to minimize friction and wear typically using rolling elements,anti friction bearings are designed to minimize friction and wear typically using rolling elements,0.98
Engineering,Mechanical Engineer,medium,What is stress concentration factor?,it is the ratio of the highest stress in a component to the nominal stress caused by discontinuities like holes or sharp corners,It is the ratio of the highest stress in a component to the nominal stress caused by discontinuities such as holes or sharp corners in a shorter and non-professional manner .,1.308683719324029
Engineering,Mechanical Engineer,medium,What is stress concentration factor?,it is the ratio of the highest stress in a component to the nominal stress caused by discontinuities like holes or sharp corners,It is the highest stress ratio in a nominal stress component caused by discontinuities such as sharp holes or corners,0.8391083841738494
Engineering,Mechanical Engineer,medium,What is stress concentration factor?,it is the ratio of the highest stress in a component to the nominal stress caused by discontinuities like holes or sharp corners,it is the ratio of the highest stress in a component to the nominal stress caused by discontinuities like holes or sharp corners,1.0
Engineering,Mechanical Engineer,medium,What is stress concentration factor?,it is the ratio of the highest stress in a component to the nominal stress caused by discontinuities like holes or sharp corners,It is the report of the highest constraint in a component with the nominal constraint caused by discontinuities such as holes or pointed corners,0.7050792677506156
Engineering,Mechanical Engineer,medium,What is stress concentration factor?,it is the ratio of the highest stress in a component to the nominal stress caused by discontinuities like holes or sharp corners,it is the proportion of the highest stress in a constituent to the nominal tenseness caused by discontinuity like holes or precipitous corners,0.7431014394760131
Engineering,Mechanical Engineer,medium,What is stress concentration factor?,it is the ratio of the highest stress in a component to the nominal stress caused by discontinuities like holes or sharp corners,the like holes to stress by ratio or the sharp and I honestly don't know.,0.45541558659594994
Engineering,Mechanical Engineer,medium,What is a bolt of uniform strength?,a bolt with a shank diameter equal to or smaller than the root diameter of the threads to ensure uniform stress distribution,a bolt with a shank diameter equal to or smaller than the root diameter of the threads to ensure uniform stress distribution,0.9799999403953552
Engineering,Mechanical Engineer,medium,What is a bolt of uniform strength?,a bolt with a shank diameter equal to or smaller than the root diameter of the threads to ensure uniform stress distribution,A bolt with an equal or smaller stem diameter than the diameter of the row of the threads to ensure a uniform constraint distribution,0.8395045748623935
Engineering,Mechanical Engineer,medium,What is a bolt of uniform strength?,a bolt with a shank diameter equal to or smaller than the root diameter of the threads to ensure uniform stress distribution,a deadbolt with a shank diameter equal to or minuscule than the root diam of the threads to ascertain uniform tension distribution,0.7502671885490417
Engineering,Mechanical Engineer,medium,What is a bolt of uniform strength?,a bolt with a shank diameter equal to or smaller than the root diameter of the threads to ensure uniform stress distribution,A bolt with a stem diameter equal to or less than the root diameter of the threads to guarantee a uniform voltage distribution,0.8465829140489751
Engineering,Mechanical Engineer,medium,What is a bolt of uniform strength?,a bolt with a shank diameter equal to or smaller than the root diameter of the threads to ensure uniform stress distribution,A bolt with a shank diameter equal to or smaller than the root diameter of the threads to ensure a uniform stress distribution,1.0243139509721235
Engineering,Mechanical Engineer,medium,What is a bolt of uniform strength?,a bolt with a shank diameter equal to or smaller than the root diameter of the threads to ensure uniform stress distribution,a with a to or than root to the diameter uniform stress distribution and I honestly don't know.,0.46791541706432
Engineering,Mechanical Engineer,medium,Why do we not use the unit Joule for torque instead of N-m?,torque is a vector quantity describing rotational force while joules measure energy a scalar quantity,torque comprise a vector amount key out rotational force out while joules measure muscularity a scalar quantity,0.9578818845748901
Engineering,Mechanical Engineer,medium,Why do we not use the unit Joule for torque instead of N-m?,torque is a vector quantity describing rotational force while joules measure energy a scalar quantity,The torque is a vector describing rotational force while joules measure energy in a scalar manner .,1.0434888251622518
Engineering,Mechanical Engineer,medium,Why do we not use the unit Joule for torque instead of N-m?,torque is a vector quantity describing rotational force while joules measure energy a scalar quantity,The couple is a vector quantity describing the rotation force while the joules measure the energy a scalar quantity,0.8553522634506225
Engineering,Mechanical Engineer,medium,Why do we not use the unit Joule for torque instead of N-m?,torque is a vector quantity describing rotational force while joules measure energy a scalar quantity,"The pair is a vector amount that describes the rotation force, while the joules measure the energy a scalar quantity",1.0127701059977212
Engineering,Mechanical Engineer,medium,Why do we not use the unit Joule for torque instead of N-m?,torque is a vector quantity describing rotational force while joules measure energy a scalar quantity,is measure force while vector energy quantity and I honestly don't know.,0.5355947303771973
Engineering,Mechanical Engineer,medium,Why do we not use the unit Joule for torque instead of N-m?,torque is a vector quantity describing rotational force while joules measure energy a scalar quantity,torque is a vector quantity describing rotational force while joules measure energy a scalar quantity,0.9800002384185791
Engineering,Mechanical Engineer,medium,How do trains take turns though there is no differential gear?,train wheels have a conical shape allowing the outer wheel to cover more distance than the inner wheel on curves,Train wheels have a conical shape that allows the outer wheel to cover more than the inner wheel in the curves,1.0363676381111147
Engineering,Mechanical Engineer,medium,How do trains take turns though there is no differential gear?,train wheels have a conical shape allowing the outer wheel to cover more distance than the inner wheel on curves,"Train wheels have a conical shape , allowing the outer wheel to cover on curves more distance than the inner wheel .",1.1036032152175905
Engineering,Mechanical Engineer,medium,How do trains take turns though there is no differential gear?,train wheels have a conical shape allowing the outer wheel to cover more distance than the inner wheel on curves,wheels cover a more shape allowing the on have conical distance wheel and I honestly don't know.,0.6145523738861084
Engineering,Mechanical Engineer,medium,How do trains take turns though there is no differential gear?,train wheels have a conical shape allowing the outer wheel to cover more distance than the inner wheel on curves,train wheels hold a conelike shape allowing the outer wheel to cut through more space than the inner bicycle on curve,0.910788077712059
Engineering,Mechanical Engineer,medium,How do trains take turns though there is no differential gear?,train wheels have a conical shape allowing the outer wheel to cover more distance than the inner wheel on curves,The train wheels have a conical shape allowing the external wheel to cover more distance than the inner wheel on the curves,1.0730761003494265
Engineering,Mechanical Engineer,medium,How do trains take turns though there is no differential gear?,train wheels have a conical shape allowing the outer wheel to cover more distance than the inner wheel on curves,train wheels have a conical shape allowing the outer wheel to cover more distance than the inner wheel on curves,1.0200001192092896
Engineering,Mechanical Engineer,medium,What is the purpose of an expansion joint in piping systems?,an expansion joint absorbs thermal expansion and contraction reducing stress on pipes and preventing damage,An expansion joint absorbs thermal expansion and contraction reducing stress on pipes and preventing damage .,1.0060264587402343
